ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo de Empresa,Situacao
3513,60000,2,1,2,28,16,1
3534,130000,1,2,2,26,17,1
3536,90000,1,1,1,35,6,1
3538,220000,2,2,1,28,2,1
3539,260000,2,1,1,39,8,1
3540,30000,1,3,1,45,18,1
3541,100000,2,2,1,40,5,1
3545,30000,2,1,2,25,8,1
3549,20000,2,2,1,37,6,1
3551,100000,1,2,1,31,8,1
3561,80000,1,3,1,57,12,1
3562,90000,1,2,2,33,11,1
3563,80000,2,2,1,42,1,1
3564,90000,2,2,2,24,18,1
3566,140000,1,1,2,27,6,1
3569,70000,1,1,2,27,2,1
3574,10000,1,1,2,24,8,1
3578,50000,1,3,2,42,6,1
3581,300000,1,1,1,54,5,1
3584,10000,1,3,1,51,5,1
3590,70000,2,2,2,26,2,1
3593,20000,2,3,3,51,10,1
3595,500000,2,2,1,42,14,1
3597,80000,1,2,2,27,5,1
3602,360000,2,2,2,28,1,1
3606,30000,2,2,2,31,12,1
3614,20000,1,3,2,38,13,1
3619,210000,1,3,1,41,13,1
3620,350000,2,1,1,33,11,1
3624,210000,1,1,2,36,16,1
3626,330000,1,2,1,50,18,1
3634,420000,2,3,2,25,6,1
3638,20000,1,2,1,34,19,1
3644,220000,2,2,1,34,14,1
3664,30000,2,2,2,24,14,1
3673,100000,2,1,2,26,7,1
3674,20000,1,3,1,47,6,1
3682,430000,2,2,1,30,7,1
3688,50000,2,2,2,23,13,1
3693,360000,1,2,2,33,2,1
3695,80000,1,2,2,27,10,1
3699,360000,1,2,2,28,13,1
3705,20000,2,1,3,22,8,1
3710,50000,2,2,2,29,7,1
3721,80000,2,2,1,46,18,1
3724,50000,2,3,2,23,16,1
3729,110000,2,2,2,28,18,1
3739,360000,2,3,1,29,14,1
3743,280000,2,1,1,34,5,1
3751,290000,2,2,1,37,10,1
3758,180000,2,1,2,27,16,1
3759,80000,1,3,1,27,10,1
3767,100000,2,2,1,40,18,1
3777,250000,2,2,1,26,2,1
3783,120000,2,1,2,28,2,1
3786,80000,1,3,2,43,12,1
3791,250000,1,1,1,46,11,1
3792,120000,1,1,2,28,19,1
3805,30000,1,2,2,25,14,1
3812,130000,1,2,2,28,1,1
3816,10000,1,2,2,24,5,1
3817,50000,1,2,2,32,10,1
3820,30000,2,2,2,24,11,1
3823,80000,2,3,2,27,1,1
3825,240000,2,1,1,34,19,1
3833,120000,2,3,1,48,1,1
3835,50000,2,3,1,25,19,1
3837,240000,2,2,2,27,3,1
3840,50000,1,3,2,28,19,1
3851,50000,1,1,1,50,1,1
3852,20000,2,3,2,38,12,1
3853,50000,1,3,1,48,13,1
3860,20000,2,1,1,32,12,1
3862,170000,2,2,1,39,9,1
3864,30000,1,2,2,39,10,1
3867,60000,2,3,1,39,12,1
3869,80000,2,2,1,43,11,1
3871,30000,1,2,1,33,19,1
3872,50000,1,2,2,25,12,1
3874,50000,1,3,1,52,3,1
3879,20000,1,2,1,26,19,1
3885,20000,1,2,2,24,14,1
3899,70000,2,2,2,25,2,1
3902,50000,2,2,2,27,4,1
3908,30000,2,1,2,29,5,1
3910,220000,1,2,2,30,4,1
3911,50000,2,2,1,32,16,1
3917,50000,1,3,2,26,12,1
3918,260000,1,1,1,37,7,1
3919,180000,2,3,1,43,15,1
3921,230000,2,1,2,35,14,1
3928,240000,2,3,2,40,7,1
3932,120000,2,1,2,34,11,1
3942,410000,2,1,2,34,14,1
3946,500000,2,1,2,35,2,1
3959,50000,2,1,2,42,5,1
3963,340000,2,2,1,57,13,1
3964,90000,2,2,2,23,15,1
3972,290000,1,3,1,47,17,1
3981,180000,2,3,2,26,3,1
3986,30000,2,2,2,22,17,1
3990,100000,1,4,1,52,19,1
3991,240000,1,1,1,47,9,1
3993,20000,1,2,2,22,3,1
3994,110000,2,2,2,23,5,1
3997,50000,2,2,2,43,6,1
3999,20000,2,1,2,23,12,1
4000,170000,1,2,2,39,16,1
4002,160000,2,1,1,29,1,1
4003,200000,1,1,1,35,19,1
4007,10000,1,3,2,46,7,1
4014,20000,2,2,2,22,6,1
4016,100000,1,2,2,33,15,1
4019,360000,2,2,1,39,1,1
4020,30000,2,2,1,27,19,1
4030,250000,2,1,1,40,4,1
4037,150000,2,3,1,60,4,1
4044,160000,2,2,1,34,9,1
4048,220000,2,1,1,60,5,1
4049,150000,1,2,1,39,15,1
4054,50000,2,2,1,32,10,1
4064,240000,1,1,2,29,3,1
4065,50000,2,3,2,31,14,1
4068,50000,1,3,2,24,9,1
4069,50000,1,2,1,43,3,1
4076,60000,2,2,1,34,19,1
4078,50000,1,2,2,29,15,1
4090,200000,2,1,1,37,7,1
4092,190000,1,2,1,23,11,1
4094,100000,1,2,2,31,6,1
4099,60000,2,2,1,49,19,1
4101,120000,1,1,2,32,16,1
4103,240000,2,1,2,36,1,1
4105,210000,1,2,2,25,17,1
4108,290000,1,1,1,63,19,1
4117,70000,2,3,2,26,3,1
4125,60000,2,2,2,43,14,1
4128,50000,1,3,1,32,13,1
4131,50000,1,2,1,51,15,1
4134,200000,2,2,1,39,17,1
4136,30000,2,1,2,25,1,1
4144,30000,2,2,2,24,3,1
4145,200000,2,1,2,42,4,1
4146,50000,2,2,1,46,19,1
4148,20000,1,3,1,26,17,1
4162,200000,2,2,1,44,17,1
4163,200000,1,2,1,39,5,1
4166,50000,1,2,1,51,19,1
4169,90000,1,2,2,33,11,1
4170,60000,1,2,3,46,5,1
4175,140000,2,1,2,34,10,1
4176,290000,2,1,1,46,18,1
4184,480000,2,2,1,45,3,1
4188,50000,1,2,1,32,8,1
4189,310000,2,2,1,43,13,1
4192,50000,1,2,2,52,8,1
4193,50000,2,2,2,51,13,1
4197,100000,2,2,2,26,19,1
4218,50000,1,2,2,33,9,1
4222,150000,2,1,1,36,19,1
4225,100000,1,1,1,42,12,1
4227,320000,1,1,1,43,1,1
4230,30000,2,2,1,49,14,1
4236,150000,1,2,1,32,17,1
4240,360000,1,3,1,44,18,1
4260,50000,1,2,2,37,14,1
4263,50000,2,2,2,32,5,1
4264,30000,2,3,3,52,6,1
4270,30000,1,2,1,39,2,1
4274,200000,1,1,1,49,4,1
4276,270000,1,2,1,34,11,1
4278,360000,2,1,2,29,1,1
4284,80000,2,2,2,31,19,1
4285,80000,2,3,1,44,4,1
4286,20000,1,2,1,31,4,1
4295,50000,1,2,2,23,7,1
4301,20000,1,3,1,51,8,1
4302,150000,2,2,1,37,4,1
4321,420000,2,1,2,34,19,1
4337,330000,2,2,1,39,11,1
4351,170000,2,1,2,34,9,1
4352,60000,2,2,1,25,1,1
4354,20000,1,2,2,23,9,1
4359,50000,2,1,2,25,3,1
4367,90000,1,2,1,36,8,1
4369,20000,1,1,1,24,2,1
4373,400000,2,1,1,28,1,1
4375,50000,2,3,2,54,1,1
4376,60000,1,3,1,31,1,1
4378,100000,1,1,1,52,10,1
4379,180000,2,2,1,34,3,1
4383,40000,2,2,1,51,17,1
4388,90000,1,2,1,35,4,1
4391,10000,2,2,2,21,3,1
4405,100000,2,2,2,25,5,1
4426,380000,1,1,1,41,19,1
4443,360000,2,1,1,27,10,1
4449,30000,1,3,2,25,5,1
4452,30000,2,1,2,25,10,1
4455,30000,2,1,2,22,16,1
4457,200000,2,1,2,25,10,1
4462,130000,1,1,2,46,4,1
4473,130000,1,3,3,52,19,1
4493,50000,1,2,2,26,19,1
4495,10000,1,3,3,42,5,1
4498,210000,1,1,1,38,1,1
4501,160000,2,2,2,24,19,1
4502,180000,1,2,1,36,2,1
4503,70000,2,2,1,27,4,1
4508,30000,1,3,2,42,5,1
4515,50000,2,2,1,40,19,1
4518,50000,1,1,2,38,6,1
4527,270000,1,1,1,37,19,1
4528,60000,2,2,2,27,4,1
4531,140000,2,1,2,31,8,1
4536,230000,1,2,2,37,5,1
4547,220000,2,1,1,24,19,1
4551,30000,1,3,1,64,3,1
4555,160000,1,1,2,48,14,1
4556,70000,1,3,1,45,10,1
4559,40000,1,2,2,27,15,1
4561,50000,1,3,2,27,14,1
4566,100000,1,1,1,60,18,1
4570,30000,2,2,1,43,19,1
4573,10000,2,2,1,55,4,1
4575,200000,2,2,2,26,11,1
4579,40000,2,2,2,23,2,1
4580,200000,1,3,1,50,8,1
4582,210000,1,1,1,43,16,1
4584,110000,1,2,1,54,14,1
4589,50000,1,2,1,43,14,1
4591,200000,1,1,1,45,17,1
4593,100000,1,2,1,46,18,1
4595,30000,1,1,1,32,2,1
4597,60000,1,1,2,30,15,1
4599,10000,2,2,1,46,17,1
4607,50000,2,2,1,31,14,1
4615,180000,1,3,1,27,4,1
4616,30000,1,3,2,23,5,1
4629,250000,2,1,2,48,8,1
4631,100000,1,2,1,35,4,1
4637,90000,2,3,1,25,14,1
4649,230000,2,1,2,44,7,1
4652,330000,2,1,2,44,7,1
4660,100000,2,2,1,50,18,1
4670,50000,1,2,1,57,7,1
4671,500000,1,1,1,43,13,1
4674,50000,1,2,2,27,17,1
4675,400000,2,1,1,44,18,1
4680,110000,1,3,2,37,14,1
4689,20000,2,2,2,30,6,1
4691,160000,2,3,2,37,5,1
4694,70000,2,3,1,33,12,1
4698,130000,1,2,2,28,9,1
4703,200000,2,3,1,41,13,1
4704,520000,1,3,1,41,1,1
4705,30000,1,2,2,46,16,1
4708,50000,2,2,2,36,5,1
4719,80000,1,2,2,30,13,1
4723,30000,1,3,2,46,4,1
4727,50000,2,5,2,42,18,1
4728,60000,2,3,2,45,1,1
4729,50000,2,1,2,26,8,1
4739,100000,1,1,2,33,17,1
4743,90000,2,2,2,24,13,1
4751,50000,2,2,1,45,14,1
4753,20000,1,3,1,56,14,1
4758,210000,2,2,1,37,1,1
4763,30000,2,2,1,22,6,1
4768,500000,1,1,1,50,13,1
4770,100000,2,1,2,29,11,1
4775,80000,2,2,1,42,15,1
4778,20000,1,1,2,23,10,1
4785,50000,1,2,2,40,6,1
4787,100000,2,2,2,56,19,1
4791,150000,2,2,2,24,15,1
4792,20000,1,2,1,38,1,1
4802,190000,1,2,1,35,19,1
4804,50000,2,2,2,29,14,1
4812,50000,1,2,2,43,15,1
4813,50000,2,3,1,27,2,1
4832,280000,1,1,1,42,4,1
4839,50000,2,2,2,22,19,1
4841,50000,1,3,1,37,17,1
4846,170000,1,2,2,34,5,1
4852,150000,2,1,1,37,5,1
4853,60000,2,3,2,23,15,1
4854,200000,1,3,1,33,8,1
4856,50000,2,1,2,35,17,1
4858,50000,2,3,1,32,17,1
4861,210000,1,2,1,41,12,1
4863,80000,2,2,1,32,8,1
4864,290000,2,1,1,37,12,1
4867,130000,2,2,2,29,2,1
4869,200000,1,2,1,40,7,1
4871,260000,2,1,2,29,14,1
4880,80000,2,1,2,37,19,1
4883,50000,1,2,2,29,1,1
4884,150000,2,1,2,32,12,1
4885,70000,1,2,2,30,9,1
4894,160000,2,2,2,28,12,1
4899,360000,2,1,2,29,5,1
4901,320000,2,1,2,28,12,1
4903,180000,2,2,1,27,17,1
4910,30000,1,2,2,30,5,1
4918,160000,2,2,1,35,8,1
4925,370000,1,2,1,38,1,1
4928,210000,2,2,2,53,11,1
4932,30000,2,2,1,29,11,1
4946,20000,2,1,2,24,11,1
4947,150000,1,2,1,37,19,1
4953,360000,2,3,2,36,5,1
4956,180000,1,1,1,46,5,1
4957,280000,1,1,2,33,2,1
4958,60000,1,1,2,27,9,1
4959,150000,1,1,1,56,8,1
4968,50000,2,2,2,22,4,1
4982,240000,1,3,1,43,1,1
4984,200000,2,1,2,30,12,1
4986,150000,2,1,2,26,8,1
4989,130000,2,2,1,32,9,1
4993,80000,1,2,1,36,3,1
4998,200000,2,2,1,45,6,1
5002,500000,1,1,1,45,9,1
5012,280000,2,1,1,49,2,1
5031,500000,1,1,1,40,13,1
5032,170000,1,2,1,49,5,1
5035,50000,2,1,2,23,14,1
5039,20000,1,1,2,28,8,1
5040,230000,2,3,2,42,4,1
5041,130000,2,1,2,29,8,1
5042,310000,1,1,2,28,12,1
5049,80000,1,2,2,30,1,1
5057,120000,2,2,1,34,5,1
5061,50000,1,2,1,52,12,1
5065,20000,1,2,1,53,15,1
5068,50000,2,3,1,40,8,1
5069,120000,1,2,1,44,19,1
5072,120000,2,2,2,27,19,1
5076,50000,2,1,2,27,7,1
5078,320000,2,2,1,29,16,1
5079,50000,2,2,3,48,12,1
5081,30000,1,3,2,59,18,1
5085,140000,1,3,1,45,1,1
5086,50000,1,2,1,43,10,1
5094,210000,2,2,1,43,12,1
5097,50000,2,3,1,45,10,1
5100,50000,1,1,2,29,7,1
5102,140000,2,2,1,35,4,1
5108,180000,2,2,2,29,8,1
5112,180000,2,1,1,30,15,1
5114,30000,2,3,2,36,6,1
5118,500000,1,1,2,38,10,1
5122,200000,1,1,1,37,1,1
5124,180000,2,1,1,47,6,1
5126,210000,2,2,2,34,2,1
5136,180000,2,1,2,32,11,1
5137,50000,1,2,1,28,10,1
5145,50000,1,1,2,23,3,1
5147,330000,2,2,2,30,12,1
5148,50000,2,2,2,25,15,1
5149,110000,1,3,2,33,15,1
5150,30000,1,3,2,29,8,1
5151,20000,1,2,1,36,7,1
5152,20000,1,1,2,43,15,1
5158,130000,1,1,2,29,9,1
5162,20000,1,1,2,22,18,1
5164,110000,2,2,1,26,16,1
5170,140000,2,2,2,26,15,1
5172,70000,1,3,1,46,2,1
5178,190000,1,1,1,50,6,1
5180,200000,1,2,2,27,13,1
5181,340000,2,1,2,47,10,1
5185,100000,2,2,1,45,18,1
5192,50000,1,2,1,41,2,1
5194,500000,2,1,1,36,14,1
5201,60000,2,1,2,34,12,1
5211,20000,1,1,2,25,3,1
5219,20000,2,2,1,33,17,1
5220,80000,2,2,1,47,8,1
5222,50000,2,2,1,24,13,1
5224,90000,2,2,2,48,8,1
5229,320000,2,3,2,53,9,1
5236,20000,2,2,2,21,2,1
5237,190000,2,1,1,39,15,1
5243,20000,2,2,2,50,13,1
5249,30000,2,2,1,28,17,1
5255,70000,1,2,2,29,17,1
5261,40000,2,2,2,24,12,1
5274,60000,2,2,1,42,17,1
5275,20000,1,1,2,24,19,1
5282,50000,1,2,2,51,2,1
5285,80000,1,2,1,36,7,1
5287,520000,2,1,2,33,9,1
5295,10000,1,2,2,27,7,1
5305,150000,2,1,1,38,1,1
5317,50000,2,1,2,26,4,1
5318,80000,2,2,2,23,12,1
5336,50000,2,1,1,38,5,1
5338,50000,2,2,1,31,5,1
5339,20000,1,3,2,25,2,1
5349,220000,1,1,2,28,9,1
5350,80000,2,1,2,23,14,1
5351,20000,1,3,2,24,15,1
5366,50000,1,3,3,55,11,1
5372,10000,1,3,1,40,18,1
5382,50000,1,1,2,24,13,1
5384,20000,1,1,2,25,1,1
5387,50000,2,3,1,44,19,1
5388,50000,1,2,2,23,4,1
5389,50000,1,3,2,24,16,1
5391,200000,1,1,2,37,12,1
5393,90000,1,2,2,28,12,1
5399,50000,2,1,2,27,12,1
5400,140000,2,1,2,25,1,1
5405,130000,2,3,1,36,9,1
5420,30000,1,2,2,47,11,1
5423,80000,1,2,2,25,13,1
5426,240000,2,1,1,58,13,1
5427,50000,2,2,1,49,3,1
5435,90000,1,3,1,45,18,1
5445,140000,1,2,1,47,18,1
5453,160000,2,2,1,36,3,1
5456,70000,2,2,2,28,19,1
5458,100000,2,3,1,28,6,1
5459,180000,1,2,2,38,5,1
5467,80000,1,2,1,37,13,1
5472,20000,1,1,2,25,2,1
5473,20000,2,3,3,55,17,1
5475,290000,2,1,2,36,19,1
5486,30000,1,3,2,28,7,1
5488,30000,1,1,2,33,1,1
5502,290000,2,2,1,55,13,1
5513,200000,2,3,1,69,19,1
5516,20000,2,2,2,56,11,1
5534,290000,1,1,2,35,18,1
5535,50000,1,2,2,29,7,1
5539,30000,2,3,2,48,8,1
5558,100000,2,2,2,25,17,1
5559,150000,2,2,1,38,17,1
5562,50000,1,2,1,33,9,1
5565,140000,2,3,1,60,5,1
5572,100000,2,2,1,30,12,1
5575,20000,2,2,2,25,12,1
5577,150000,1,2,2,26,15,1
5580,30000,2,3,1,58,15,1
5588,230000,2,3,1,58,7,1
5598,30000,2,2,1,52,3,1
5601,80000,2,2,1,23,16,1
5605,70000,1,2,2,29,8,1
5611,160000,2,2,2,27,9,1
5627,360000,1,2,1,51,14,1
5631,40000,2,2,2,25,15,1
5646,60000,2,2,1,53,1,1
5648,50000,2,2,2,22,19,1
5653,360000,2,1,1,32,8,1
5659,50000,2,2,1,38,17,1
5666,250000,2,3,1,55,17,1
5669,120000,2,2,1,29,16,1
5670,50000,2,2,1,49,14,1
5675,100000,2,2,1,41,12,1
5682,30000,2,2,1,23,8,1
5683,30000,2,2,1,26,13,1
5691,80000,1,1,2,38,9,1
5693,50000,2,1,2,25,8,1
5695,210000,1,1,1,39,11,1
5698,130000,2,1,2,25,7,1
5701,180000,2,1,1,30,17,1
5705,360000,2,1,2,29,8,1
5706,80000,1,1,2,28,15,1
5711,40000,2,1,2,27,18,1
5715,310000,2,1,2,27,4,1
5722,30000,2,3,2,27,5,1
5725,50000,2,1,2,25,11,1
5727,120000,2,2,3,37,9,1
5735,60000,1,2,1,40,4,1
5737,90000,2,2,1,35,2,1
5739,20000,1,3,2,23,7,1
5743,30000,2,3,2,59,17,1
5747,120000,1,3,1,38,2,1
5751,160000,2,2,2,37,17,1
5754,330000,2,2,2,30,13,1
5755,220000,2,1,2,24,11,1
5757,260000,1,1,2,35,7,1
5759,10000,2,2,2,33,5,1
5771,180000,1,2,1,38,8,1
5786,60000,1,2,2,26,14,1
5787,240000,2,1,1,40,18,1
5801,120000,1,1,1,50,1,1
5808,90000,2,3,1,53,1,1
5813,190000,1,1,2,36,17,1
5816,30000,2,1,1,24,15,1
5817,200000,1,1,1,67,12,1
5818,140000,2,1,2,25,15,1
5820,20000,2,2,2,24,7,1
5827,10000,2,2,2,22,4,1
5828,280000,2,1,2,38,4,1
5832,140000,1,1,1,34,3,1
5836,270000,2,2,2,26,6,1
5838,10000,1,2,2,26,7,1
5847,90000,2,1,1,43,5,1
5853,200000,2,2,2,28,13,1
5854,50000,2,2,2,26,7,1
5865,10000,2,3,1,41,2,1
5871,180000,2,1,1,30,12,1
5875,100000,1,3,1,35,9,1
5876,340000,2,2,2,33,18,1
5884,20000,2,2,1,23,16,1
5885,20000,2,1,2,25,17,1
5893,20000,1,3,2,26,8,1
5895,230000,2,1,2,34,3,1
5901,80000,1,2,1,53,2,1
5906,150000,2,2,2,28,5,1
5913,230000,1,2,2,32,4,1
5918,200000,2,3,1,46,4,1
5921,200000,2,1,2,30,19,1
5925,340000,2,2,2,31,13,1
5928,320000,2,1,2,29,9,1
5931,50000,1,3,2,24,14,1
5947,70000,2,2,2,24,12,1
5950,80000,2,2,1,36,8,1
5954,120000,2,1,2,27,6,1
5971,20000,2,1,2,25,7,1
5972,80000,1,2,1,28,9,1
5973,80000,1,1,2,26,17,1
5980,70000,2,1,2,24,12,1
5983,10000,1,2,2,36,17,1
5987,210000,2,2,1,33,18,1
5988,360000,2,3,2,39,4,1
6003,90000,2,2,2,30,17,1
6007,120000,2,1,2,30,19,1
6013,360000,2,3,1,47,16,1
6015,50000,2,2,1,25,5,1
6016,60000,2,2,1,49,1,1
6018,20000,1,2,1,49,15,1
6020,200000,1,1,1,43,6,1
6026,440000,1,1,1,31,5,1
6030,180000,2,3,1,42,18,1
6035,200000,2,2,1,36,18,1
6036,280000,1,1,1,45,1,1
6041,20000,2,2,2,23,2,1
6045,500000,1,1,1,55,12,1
6046,200000,2,2,1,27,5,1
6048,20000,2,2,1,26,7,1
6052,30000,1,2,1,58,9,1
6054,230000,2,1,1,51,10,1
6055,210000,2,1,1,36,15,1
6056,50000,2,1,2,49,7,1
6073,50000,2,2,1,30,2,1
6074,250000,1,1,1,48,18,1
6077,120000,1,2,2,68,5,1
6079,150000,2,1,2,25,15,1
6084,80000,2,2,2,64,13,1
6085,10000,1,1,2,23,9,1
6086,140000,2,1,1,37,12,1
6088,200000,1,2,2,36,10,1
6089,90000,2,2,2,24,19,1
6095,80000,2,1,2,26,15,1
6097,60000,2,3,1,40,8,1
6098,50000,1,2,1,38,11,1
6099,200000,2,3,1,35,2,1
6105,180000,1,2,1,47,3,1
6108,140000,2,2,1,36,10,1
6109,120000,1,1,1,35,17,1
6112,120000,2,2,1,36,9,1
6120,50000,2,2,2,24,8,1
6121,70000,2,2,1,27,18,1
6122,250000,2,2,1,29,7,1
6123,150000,2,1,1,39,15,1
6127,490000,1,1,1,29,19,1
6128,180000,2,2,1,60,10,1
6130,20000,1,1,2,33,6,1
6133,360000,1,2,1,57,3,1
6135,280000,2,1,2,30,11,1
6138,20000,2,2,2,22,5,1
6139,50000,2,3,1,36,19,1
6151,300000,2,3,2,39,4,1
6154,460000,1,1,1,41,12,1
6155,30000,2,1,2,34,13,1
6156,30000,2,1,2,24,1,1
6157,20000,1,2,1,42,9,1
6161,370000,1,1,1,40,5,1
6164,360000,1,2,2,31,14,1
6167,30000,2,2,1,27,1,1
6170,360000,1,1,2,29,3,1
6175,110000,2,1,1,32,4,1
6177,30000,1,3,2,28,6,1
6178,50000,1,2,2,35,3,1
6181,150000,2,1,1,29,17,1
6182,100000,2,2,1,35,13,1
6183,70000,2,1,2,24,11,1
6184,430000,2,2,2,27,17,1
6187,200000,1,1,2,33,18,1
6192,30000,1,1,2,30,12,1
6202,260000,1,1,1,38,12,1
6205,50000,1,1,1,56,12,1
6222,140000,2,2,2,23,14,1
6229,240000,1,1,1,60,6,1
6230,260000,2,1,2,29,12,1
6238,210000,1,2,1,30,19,1
6239,10000,1,2,2,27,2,1
6241,240000,2,1,1,37,17,1
6252,120000,2,2,1,43,14,1
6256,130000,2,2,2,39,14,1
6269,120000,1,2,2,29,19,1
6272,10000,2,1,2,23,10,1
6278,110000,2,1,2,32,19,1
6282,30000,1,1,2,26,5,1
6292,190000,1,2,1,51,7,1
6293,470000,2,1,2,40,5,1
6305,180000,1,2,2,36,18,1
6306,30000,2,1,2,43,15,1
6313,260000,1,2,2,29,2,1
6316,10000,1,1,2,24,8,1
6319,20000,1,2,2,27,1,1
6321,30000,1,2,2,51,11,1
6328,20000,2,2,2,22,4,1
6332,50000,1,2,2,24,1,1
6333,170000,1,1,1,60,1,1
6335,70000,2,2,1,33,17,1
6344,150000,1,3,1,53,19,1
6345,190000,2,2,2,27,18,1
6346,450000,2,2,2,36,14,1
6349,80000,1,1,2,34,3,1
6352,260000,2,1,2,30,8,1
6358,50000,2,1,1,40,12,1
6362,100000,2,2,1,28,4,1
6364,120000,2,1,2,27,5,1
6366,20000,1,3,1,27,15,1
6367,160000,2,2,2,27,14,1
6372,20000,2,2,2,22,9,1
6374,100000,1,1,1,52,12,1
6379,120000,1,1,2,34,15,1
6380,70000,2,2,1,27,5,1
6387,50000,1,2,2,29,2,1
6393,240000,1,1,2,30,7,1
6396,50000,1,1,2,26,1,1
6400,30000,1,3,1,33,11,1
6403,50000,2,2,2,33,19,1
6404,100000,2,3,2,27,10,1
6407,240000,2,1,2,38,10,1
6413,160000,1,2,2,45,14,1
6414,70000,1,1,2,33,7,1
6417,110000,2,2,1,39,12,1
6421,200000,1,2,2,33,7,1
6427,100000,2,1,2,24,12,1
6429,130000,2,2,2,25,12,1
6430,10000,1,2,2,21,11,1
6446,200000,2,1,1,45,1,1
6450,50000,2,3,2,22,3,1
6476,360000,1,2,1,49,14,1
6479,50000,1,3,2,29,14,1
6484,170000,2,2,1,46,11,1
6487,20000,2,3,1,45,15,1
6488,80000,2,2,1,26,15,1
6490,250000,2,2,2,31,5,1
6493,30000,2,2,1,40,15,1
6501,10000,1,3,1,47,17,1
6506,170000,2,2,1,42,11,1
6510,50000,1,2,2,25,18,1
6513,360000,1,3,2,34,16,1
6515,290000,2,2,1,48,8,1
6516,50000,1,2,1,41,7,1
6519,20000,1,3,2,22,19,1
6521,230000,2,1,2,37,7,1
6522,60000,2,3,2,24,19,1
6529,90000,2,5,2,23,4,1
6531,230000,1,3,1,61,6,1
6540,80000,2,1,2,28,19,1
6541,60000,1,1,2,31,1,1
6551,50000,1,2,2,24,18,1
6552,260000,2,2,2,27,1,1
6553,230000,2,3,2,30,7,1
6557,20000,1,2,2,22,16,1
6558,260000,1,3,1,50,2,1
6560,230000,2,2,1,32,3,1
6567,160000,2,2,1,32,4,1
6570,50000,1,2,2,48,7,1
6576,20000,2,2,2,23,7,1
6580,50000,2,2,2,25,11,1
6582,240000,1,3,1,40,4,1
6583,200000,1,2,2,29,17,1
6584,200000,2,2,2,27,14,1
6616,60000,1,3,2,34,11,1
6622,50000,2,2,1,41,6,1
6624,20000,2,2,2,24,14,1
6630,30000,2,3,1,44,9,1
6636,20000,1,2,2,24,4,1
6637,80000,2,3,1,41,18,1
6640,50000,1,3,1,53,10,1
6641,130000,1,1,2,30,17,1
6646,30000,2,2,1,46,19,1
6654,80000,2,2,2,40,16,1
6655,190000,2,1,2,26,9,1
6659,90000,1,2,1,39,9,1
6663,380000,1,1,1,39,17,1
6667,50000,2,1,1,57,5,1
6679,20000,2,2,1,42,10,1
6683,20000,1,2,1,36,5,1
6684,10000,1,1,1,38,19,1
6687,220000,1,1,2,29,8,1
6688,260000,1,2,1,42,7,1
6701,100000,2,2,2,25,5,1
6703,200000,2,2,2,30,8,1
6718,140000,1,1,2,27,14,1
6720,300000,2,2,2,26,10,1
6724,200000,1,1,1,46,2,1
6726,200000,1,1,1,36,15,1
6727,160000,1,2,2,34,7,1
6730,390000,2,2,1,43,17,1
6739,360000,1,1,1,32,2,1
6745,10000,1,2,2,23,18,1
6749,50000,1,3,1,48,17,1
6751,30000,2,3,1,46,10,1
6752,30000,1,1,1,32,9,1
6753,30000,2,3,1,50,9,1
6754,20000,2,2,1,44,12,1
6756,300000,1,1,1,45,1,1
6759,200000,2,2,1,51,8,1
6768,340000,1,2,1,31,16,1
6774,470000,2,2,2,32,10,1
6784,70000,2,1,2,26,12,1
6800,80000,1,2,2,24,1,1
6801,20000,1,3,1,50,10,1
6807,100000,1,2,2,25,11,1
6821,220000,2,2,1,32,3,1
6824,90000,2,2,1,51,9,1
6828,60000,2,1,2,24,18,1
6829,20000,1,2,2,26,3,1
6830,180000,1,2,1,53,6,1
6834,10000,1,2,1,42,3,1
6838,20000,1,1,2,25,11,1
6839,80000,2,2,2,42,11,1
6844,50000,1,2,2,39,11,1
6846,130000,2,2,2,34,9,1
6852,60000,2,2,1,25,15,1
6853,310000,1,2,2,42,14,1
6854,290000,1,3,2,34,16,1
6855,180000,1,1,1,35,4,1
6858,180000,2,1,1,33,16,1
6862,210000,2,1,2,31,15,1
6875,10000,1,1,2,22,6,1
6876,30000,2,2,2,23,9,1
6885,110000,1,2,1,38,4,1
6894,370000,2,2,2,29,16,1
6895,60000,2,1,1,43,17,1
6897,30000,1,2,2,35,16,1
6898,120000,1,2,2,32,9,1
6904,80000,2,2,2,24,2,1
6906,50000,1,2,2,25,18,1
6910,30000,2,3,2,29,3,1
6915,100000,1,2,2,27,9,1
6917,10000,1,1,2,22,6,1
6918,300000,1,1,2,26,16,1
6921,260000,2,1,2,32,6,1
6926,260000,2,2,2,44,3,1
6927,60000,2,2,2,24,6,1
6930,20000,1,3,2,39,16,1
6933,500000,1,1,2,37,14,1
6943,20000,1,2,2,27,2,1
6945,160000,2,2,1,50,19,1
6946,50000,1,2,2,25,8,1
6947,220000,2,2,1,37,7,1
6950,80000,2,2,1,40,18,1
6952,30000,2,2,2,26,4,1
6955,300000,2,1,2,33,8,1
6958,120000,2,2,2,24,6,1
6963,50000,1,1,2,38,19,1
6964,470000,1,1,1,40,8,1
6969,50000,1,2,2,25,15,1
6982,80000,2,2,1,38,1,1
6985,20000,1,3,2,43,18,1
6989,50000,1,3,1,51,13,1
6996,30000,1,1,2,41,14,1
7000,50000,2,3,1,57,5,1
